Date,Ticker,Close,Buy,Sell,Actual_Sharpe,Best_Prediction
2023-10-09 00:00:00-04:00,CMCT,969.4391479492188,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-10 00:00:00-04:00,CMCT,974.2265014648438,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-11 00:00:00-04:00,CMCT,981.407470703125,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-12 00:00:00-04:00,CMCT,981.407470703125,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-13 00:00:00-04:00,CMCT,974.2265014648438,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-16 00:00:00-04:00,CMCT,969.4391479492188,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-17 00:00:00-04:00,CMCT,971.8328247070312,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-18 00:00:00-04:00,CMCT,1010.1315307617188,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-19 00:00:00-04:00,CMCT,957.470703125,-1.0,-1.0,-1.0,-0.9970478335078192
2023-10-20 00:00:00-04:00,CMCT,1014.9190063476562,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-23 00:00:00-04:00,CMCT,981.407470703125,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-24 00:00:00-04:00,CMCT,957.470703125,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-25 00:00:00-04:00,CMCT,923.9592895507812,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-26 00:00:00-04:00,CMCT,938.3213500976562,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-27 00:00:00-04:00,CMCT,962.258056640625,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-30 00:00:00-04:00,CMCT,957.7100830078124,-1.0,-1.0,-1.0,-0.9997048725983586
2023-10-31 00:00:00-04:00,CMCT,968.2422485351562,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-01 00:00:00-04:00,CMCT,957.470703125,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-02 00:00:00-04:00,CMCT,945.5022583007812,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-03 00:00:00-04:00,CMCT,947.89599609375,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-06 00:00:00-05:00,CMCT,950.2896728515624,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-07 00:00:00-05:00,CMCT,957.470703125,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-08 00:00:00-05:00,CMCT,969.4391479492188,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-09 00:00:00-05:00,CMCT,969.4391479492188,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-10 00:00:00-05:00,CMCT,969.4391479492188,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-13 00:00:00-05:00,CMCT,969.4391479492188,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-14 00:00:00-05:00,CMCT,976.6201171875,976.6201171875,-1.0,-1.0,-0.9997048725983586
2023-11-15 00:00:00-05:00,CMCT,957.470703125,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-16 00:00:00-05:00,CMCT,969.4151611328124,-1.0,-1.0,-1.0,-1.008331600166846
2023-11-17 00:00:00-05:00,CMCT,969.4151611328124,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-20 00:00:00-05:00,CMCT,957.470703125,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-21 00:00:00-05:00,CMCT,945.5022583007812,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-22 00:00:00-05:00,CMCT,932.3370971679688,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-24 00:00:00-05:00,CMCT,945.5022583007812,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-27 00:00:00-05:00,CMCT,935.9276733398438,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-28 00:00:00-05:00,CMCT,928.7944946289062,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-29 00:00:00-05:00,CMCT,923.9592895507812,-1.0,-1.0,-1.0,-0.9997048725983586
2023-11-30 00:00:00-05:00,CMCT,919.171875,-1.0,-1.0,-1.0,-1.0028770629279835
2023-12-01 00:00:00-05:00,CMCT,914.384521484375,-1.0,914.384521484375,-1.19212214320432,-1.087809259066994
2023-12-04 00:00:00-05:00,CMCT,873.6920776367188,-1.0,-1.0,-1.0,-0.9970478335078192
2023-12-05 00:00:00-05:00,CMCT,921.5656127929688,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-06 00:00:00-05:00,CMCT,873.6920776367188,-1.0,-1.0,-1.0,-0.9970478335078192
2023-12-07 00:00:00-05:00,CMCT,876.0857543945312,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-08 00:00:00-05:00,CMCT,874.8888549804688,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-11 00:00:00-05:00,CMCT,871.29833984375,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-12 00:00:00-05:00,CMCT,785.1259765625,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-13 00:00:00-05:00,CMCT,904.809814453125,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-14 00:00:00-05:00,CMCT,880.873046875,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-15 00:00:00-05:00,CMCT,823.4248657226562,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-18 00:00:00-05:00,CMCT,809.0628051757812,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-19 00:00:00-05:00,CMCT,794.70068359375,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-20 00:00:00-05:00,CMCT,885.6604614257812,885.6604614257812,-1.0,-1.0,-0.9997048725983586
2023-12-21 00:00:00-05:00,CMCT,897.6287841796875,-1.0,-1.0,-1.0,-1.008331600166846
2023-12-22 00:00:00-05:00,CMCT,888.0540771484375,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-26 00:00:00-05:00,CMCT,950.2896728515624,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-27 00:00:00-05:00,CMCT,933.5339965820312,-1.0,-1.0,-1.0,-0.9997048725983586
2023-12-28 00:00:00-05:00,CMCT,935.9276733398438,-1.0,-1.0,-1.0,-1.0028770629279835
2023-12-29 00:00:00-05:00,CMCT,884.0594482421875,-1.0,-1.0,-1.0,-0.9997048725983586
2022-10-10 00:00:00-04:00,CNNE,20.43668556213379,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-11 00:00:00-04:00,CNNE,20.017820358276367,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-12 00:00:00-04:00,CNNE,19.99833869934082,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-13 00:00:00-04:00,CNNE,19.91067314147949,-1.0,19.91067314147949,-0.9786968644341716,-1.2861678802905074
2022-10-14 00:00:00-04:00,CNNE,19.559993743896484,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-17 00:00:00-04:00,CNNE,20.017820358276367,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-18 00:00:00-04:00,CNNE,19.90093040466309,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-19 00:00:00-04:00,CNNE,19.18983459472656,-1.0,-1.0,-1.0,-1.0033896689492532
2022-10-20 00:00:00-04:00,CNNE,19.121644973754883,-1.0,-1.0,-1.0,-1.0033896689492532
2022-10-21 00:00:00-04:00,CNNE,19.27750396728516,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-24 00:00:00-04:00,CNNE,19.433359146118164,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-25 00:00:00-04:00,CNNE,21.264671325683597,21.264671325683597,-1.0,-1.0,-0.9999514694725457
2022-10-26 00:00:00-04:00,CNNE,21.53742408752441,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-27 00:00:00-04:00,CNNE,21.89784049987793,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-28 00:00:00-04:00,CNNE,22.28748321533203,-1.0,-1.0,-1.0,-0.9999514694725457
2022-10-31 00:00:00-04:00,CNNE,22.560230255126957,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-01 00:00:00-04:00,CNNE,22.794017791748047,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-02 00:00:00-04:00,CNNE,21.41078758239746,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-03 00:00:00-04:00,CNNE,20.97244453430176,-1.0,-1.0,-1.0,-1.0033896689492532
2022-11-04 00:00:00-04:00,CNNE,21.323122024536133,-1.0,21.323122024536133,-0.937765915868,-1.278196483397466
2022-11-07 00:00:00-05:00,CNNE,21.858875274658203,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-08 00:00:00-05:00,CNNE,21.82965660095215,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-09 00:00:00-05:00,CNNE,21.35234260559082,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-10 00:00:00-05:00,CNNE,23.846046447753903,23.846046447753903,-1.0,-1.0,-1.000043507537142
2022-11-11 00:00:00-05:00,CNNE,24.84937286376953,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-14 00:00:00-05:00,CNNE,24.186983108520508,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-15 00:00:00-05:00,CNNE,24.52791976928711,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-16 00:00:00-05:00,CNNE,24.167503356933597,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-17 00:00:00-05:00,CNNE,23.846046447753903,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-18 00:00:00-05:00,CNNE,22.930389404296875,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-21 00:00:00-05:00,CNNE,22.725828170776367,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-22 00:00:00-05:00,CNNE,22.355669021606445,-1.0,-1.0,-1.0,-1.0033896689492532
2022-11-23 00:00:00-05:00,CNNE,22.462820053100582,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-25 00:00:00-05:00,CNNE,22.51152610778809,-1.0,22.51152610778809,-1.0152961448277975,-1.13587281497806
2022-11-28 00:00:00-05:00,CNNE,21.235450744628903,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-29 00:00:00-05:00,CNNE,22.07317924499512,-1.0,-1.0,-1.0,-0.9999514694725457
2022-11-30 00:00:00-05:00,CNNE,22.569971084594727,-1.0,-1.0,-1.0,-0.9999514694725457
2022-12-01 00:00:00-05:00,CNNE,22.85246086120605,-1.0,-1.0,-1.0,-0.9999514694725457
2022-12-02 00:00:00-05:00,CNNE,22.677122116088867,-1.0,-1.0,-1.0,-0.9999514694725457
2022-12-05 00:00:00-05:00,CNNE,22.00499153137207,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-06 00:00:00-05:00,CNNE,21.323122024536133,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-07 00:00:00-05:00,CNNE,20.91399574279785,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-08 00:00:00-05:00,CNNE,20.87503433227539,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-09 00:00:00-05:00,CNNE,20.81658744812012,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-12 00:00:00-05:00,CNNE,20.894514083862305,-1.0,-1.0,-1.0,-1.0033896689492532
2022-12-13 00:00:00-05:00,CNNE,21.44001197814941,-1.0,-1.0,-1.0,-0.9999514694725457
2022-12-14 00:00:00-05:00,CNNE,21.215967178344727,-1.0,-1.0,-1.0,-1.0033896689492532
2022-12-15 00:00:00-05:00,CNNE,20.83606719970703,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-16 00:00:00-05:00,CNNE,20.212644577026367,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-19 00:00:00-05:00,CNNE,19.472322463989254,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-20 00:00:00-05:00,CNNE,19.930150985717773,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-21 00:00:00-05:00,CNNE,19.861967086791992,-1.0,-1.0,-1.0,-1.0018211832762882
2022-12-22 00:00:00-05:00,CNNE,19.559993743896484,-1.0,-1.0,-1.0,-0.9968589460540114
2022-12-23 00:00:00-05:00,CNNE,19.472322463989254,-1.0,-1.0,-1.0,-1.0004063601337805
2022-12-27 00:00:00-05:00,CNNE,19.36517333984375,-1.0,-1.0,-1.0,-1.0004063601337805
2022-12-28 00:00:00-05:00,CNNE,19.072940826416016,-1.0,-1.0,-1.0,-1.0004063601337805
2022-12-29 00:00:00-05:00,CNNE,19.978857040405277,19.978857040405277,-1.0,-1.0,-1.0018211832762882
2022-12-30 00:00:00-05:00,CNNE,20.115232467651367,-1.0,-1.0,-1.0,-1.0018211832762882
2023-01-03 00:00:00-05:00,CNNE,20.047042846679688,-1.0,-1.0,-1.0,-1.0018211832762882
2023-01-04 00:00:00-05:00,CNNE,20.845808029174805,-1.0,-1.0,-1.0,-1.0018211832762882
2023-01-05 00:00:00-05:00,CNNE,20.689950942993164,-1.0,-1.0,-1.0,-1.0018211832762882
2023-01-06 00:00:00-05:00,CNNE,21.1283016204834,-1.0,-1.0,-1.0,-1.0018211832762882
2023-01-09 00:00:00-05:00,CNNE,21.53742408752441,-1.0,-1.0,-1.0,-1.0018211832762882
2023-01-10 00:00:00-05:00,CNNE,21.47897720336914,-1.0,-1.0,-1.0,-1.0018211832762882
2023-01-11 00:00:00-05:00,CNNE,22.034217834472656,-1.0,-1.0,-1.0,-1.0008817628899018
2023-01-12 00:00:00-05:00,CNNE,22.482301712036133,-1.0,-1.0,-1.0,-0.9999514694725457
2023-01-13 00:00:00-05:00,CNNE,22.92065048217773,-1.0,-1.0,-1.0,-0.9999514694725457
2023-01-17 00:00:00-05:00,CNNE,22.599197387695312,-1.0,-1.0,-1.0,-0.9999514694725457
2023-01-18 00:00:00-05:00,CNNE,22.41411590576172,-1.0,-1.0,-1.0,-0.9999514694725457
2023-01-19 00:00:00-05:00,CNNE,22.16084861755371,-1.0,22.16084861755371,-0.7391004519037347,-0.9744217630602188
2023-01-20 00:00:00-05:00,CNNE,22.49204635620117,-1.0,-1.0,-1.0,-1.0029123386720913
2023-01-23 00:00:00-05:00,CNNE,22.569971084594727,-1.0,-1.0,-1.0,-1.000735245332153
2023-01-24 00:00:00-05:00,CNNE,22.42385673522949,-1.0,-1.0,-1.0,-1.0108992540785586
2023-01-25 00:00:00-05:00,CNNE,22.355669021606445,-1.0,-1.0,-1.0,-1.003483481647679
2023-01-26 00:00:00-05:00,CNNE,23.02779769897461,23.02779769897461,-1.0,-1.0,-1.0018211832762882
2023-01-27 00:00:00-05:00,CNNE,22.94987297058105,-1.0,-1.0,-1.0,-0.9999514694725457
2023-01-30 00:00:00-05:00,CNNE,22.91090965270996,-1.0,-1.0,-1.0,-0.9999514694725457
2023-01-31 00:00:00-05:00,CNNE,23.807085037231445,-1.0,-1.0,-1.0,-0.9999514694725457
2023-02-01 00:00:00-05:00,CNNE,23.982421875,-1.0,-1.0,-1.0,-0.9999514694725457
2023-02-02 00:00:00-05:00,CNNE,24.488954544067383,-1.0,-1.0,-1.0,-0.9999514694725457
2023-02-03 00:00:00-05:00,CNNE,24.17724227905273,-1.0,-1.0,-1.0,-1.0033896689492532
2023-02-06 00:00:00-05:00,CNNE,23.846046447753903,-1.0,-1.0,-1.0,-1.0033896689492532
2023-02-07 00:00:00-05:00,CNNE,24.26491355895996,-1.0,-1.0,-1.0,-0.9999514694725457
2023-02-08 00:00:00-05:00,CNNE,24.34284019470215,-1.0,-1.0,-1.0,-0.9999514694725457
2023-02-09 00:00:00-05:00,CNNE,23.836305618286133,-1.0,-1.0,-1.0,-1.0439306839850413
2023-02-10 00:00:00-05:00,CNNE,23.602521896362305,-1.0,23.602521896362305,1.3535257902179727,-0.7428075950605907
2023-02-13 00:00:00-05:00,CNNE,23.982421875,-1.0,-1.0,-1.0,-1.0018211832762882
2023-02-14 00:00:00-05:00,CNNE,23.90449333190918,-1.0,-1.0,-1.0,-1.0047820524758346
2023-02-15 00:00:00-05:00,CNNE,24.17724227905273,-1.0,-1.0,-1.0,-1.0050519673206433
2023-02-16 00:00:00-05:00,CNNE,22.82323837280273,-1.0,-1.0,-1.0,-1.0016137678439354
2023-02-17 00:00:00-05:00,CNNE,22.404373168945312,-1.0,-1.0,-1.0,-1.003483481647679
2023-02-21 00:00:00-05:00,CNNE,21.790691375732425,-1.0,-1.0,-1.0,-1.0018211832762882
2023-02-22 00:00:00-05:00,CNNE,21.81991195678711,-1.0,-1.0,-1.0,-1.0018211832762882
2023-02-23 00:00:00-05:00,CNNE,22.3848934173584,-1.0,-1.0,-1.0,-1.0018211832762882
2023-02-24 00:00:00-05:00,CNNE,22.014732360839844,-1.0,-1.0,-1.0,-1.0018211832762882
2023-02-27 00:00:00-05:00,CNNE,21.75172615051269,-1.0,-1.0,-1.0,-1.0018211832762882
2023-02-28 00:00:00-05:00,CNNE,21.99525260925293,-1.0,-1.0,-1.0,-1.0018211832762882
2023-03-01 00:00:00-05:00,CNNE,21.55690193176269,-1.0,-1.0,-1.0,-1.0018211832762882
2023-03-02 00:00:00-05:00,CNNE,21.31337547302246,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-03 00:00:00-05:00,CNNE,21.654315948486328,-1.0,-1.0,-1.0,-1.0018211832762882
2023-03-06 00:00:00-05:00,CNNE,21.31337547302246,-1.0,-1.0,-1.0,-1.0018211832762882
2023-03-07 00:00:00-05:00,CNNE,20.689950942993164,-1.0,-1.0,-1.0,-1.0018211832762882
2023-03-08 00:00:00-05:00,CNNE,21.050371170043945,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-09 00:00:00-05:00,CNNE,20.57306289672852,-1.0,-1.0,-1.0,-1.0018211832762882
2023-03-10 00:00:00-05:00,CNNE,19.482065200805664,-1.0,-1.0,-1.0,-1.0018211832762882
2023-03-13 00:00:00-04:00,CNNE,19.170351028442383,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-14 00:00:00-04:00,CNNE,19.608699798583984,-1.0,-1.0,-1.0,-1.0018211832762882
2023-03-15 00:00:00-04:00,CNNE,19.559993743896484,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-16 00:00:00-04:00,CNNE,19.384653091430664,19.384653091430664,-1.0,-1.0,-0.9982737691965196
2023-03-17 00:00:00-04:00,CNNE,18.86838150024414,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-20 00:00:00-04:00,CNNE,18.702783584594727,-1.0,18.702783584594727,-0.9803466054105624,-1.3038732843410266
2023-03-21 00:00:00-04:00,CNNE,19.34568977355957,-1.0,-1.0,-1.0,-1.0018211832762882
2023-03-22 00:00:00-04:00,CNNE,18.73200416564941,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-23 00:00:00-04:00,CNNE,18.615114212036133,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-24 00:00:00-04:00,CNNE,18.624853134155277,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-27 00:00:00-04:00,CNNE,18.654077529907227,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-28 00:00:00-04:00,CNNE,18.498220443725582,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-29 00:00:00-04:00,CNNE,18.88786125183105,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-30 00:00:00-04:00,CNNE,19.0047550201416,-1.0,-1.0,-1.0,-1.0004063601337805
2023-03-31 00:00:00-04:00,CNNE,19.657405853271484,19.657405853271484,-1.0,-1.0,-1.0018211832762882
2023-04-03 00:00:00-04:00,CNNE,19.27750396728516,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-04 00:00:00-04:00,CNNE,19.01449584960937,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-05 00:00:00-04:00,CNNE,18.73200416564941,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-06 00:00:00-04:00,CNNE,18.663818359375,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-10 00:00:00-04:00,CNNE,18.51770401000977,-1.0,18.51770401000977,-1.368076496499559,-1.0294421289712974
2023-04-11 00:00:00-04:00,CNNE,18.55666732788086,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-12 00:00:00-04:00,CNNE,17.972206115722656,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-13 00:00:00-04:00,CNNE,18.25469398498535,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-14 00:00:00-04:00,CNNE,18.020910263061523,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-17 00:00:00-04:00,CNNE,18.527442932128903,-1.0,-1.0,-1.0,-1.0018211832762882
2023-04-18 00:00:00-04:00,CNNE,18.11832046508789,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-19 00:00:00-04:00,CNNE,18.30340003967285,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-20 00:00:00-04:00,CNNE,18.30340003967285,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-21 00:00:00-04:00,CNNE,18.51770401000977,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-24 00:00:00-04:00,CNNE,18.50796127319336,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-25 00:00:00-04:00,CNNE,17.767642974853516,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-26 00:00:00-04:00,CNNE,17.22214698791504,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-27 00:00:00-04:00,CNNE,17.475414276123047,-1.0,-1.0,-1.0,-1.0004063601337805
2023-04-28 00:00:00-04:00,CNNE,17.767642974853516,-1.0,-1.0,-1.0,-1.0004063601337805
2023-05-01 00:00:00-04:00,CNNE,17.85531234741211,-1.0,-1.0,-1.0,-1.0004063601337805
2023-05-02 00:00:00-04:00,CNNE,17.426708221435547,-1.0,-1.0,-1.0,-1.0004063601337805
2023-05-03 00:00:00-04:00,CNNE,17.378000259399414,-1.0,-1.0,-1.0,-1.0004063601337805
2023-05-04 00:00:00-04:00,CNNE,17.23188591003418,-1.0,-1.0,-1.0,-1.0040890813357817
2023-05-05 00:00:00-04:00,CNNE,17.689716339111328,17.689716339111328,-1.0,-1.0,-1.0018211832762882
2023-05-08 00:00:00-04:00,CNNE,17.83582878112793,-1.0,-1.0,-1.0,-1.0004063601337805
2023-05-09 00:00:00-04:00,CNNE,17.787124633789062,-1.0,-1.0,-1.0,-1.0004063601337805
2023-05-10 00:00:00-04:00,CNNE,17.407224655151367,-1.0,17.407224655151367,-1.0848969055357858,-1.7760319691388786
2023-05-11 00:00:00-04:00,CNNE,17.309814453125,-1.0,-1.0,-1.0,-1.0040890813357817
2023-05-12 00:00:00-04:00,CNNE,17.582561492919922,-1.0,-1.0,-1.0,-1.0004063601337805
2023-05-15 00:00:00-04:00,CNNE,18.020910263061523,18.020910263061523,-1.0,-1.0,-1.0018211832762882
2023-05-16 00:00:00-04:00,CNNE,18.35210609436035,-1.0,-1.0,-1.0,-1.0004063601337805
2023-05-17 00:00:00-04:00,CNNE,18.644336700439453,-1.0,-1.0,-1.0,-1.0004063601337805
2023-05-18 00:00:00-04:00,CNNE,18.946308135986328,-1.0,-1.0,-1.0,-1.0018211832762882
2023-05-19 00:00:00-04:00,CNNE,19.04371833801269,-1.0,-1.0,-1.0,-1.0018211832762882
2023-05-22 00:00:00-04:00,CNNE,19.569734573364254,-1.0,-1.0,-1.0,-1.0018211832762882
2023-05-23 00:00:00-04:00,CNNE,19.063201904296875,-1.0,-1.0,-1.0,-1.0439306839850413
2023-05-24 00:00:00-04:00,CNNE,18.907344818115234,-1.0,-1.0,-1.0,-1.0018211832762882
2023-05-25 00:00:00-04:00,CNNE,18.809934616088867,-1.0,-1.0,-1.0,-1.0018211832762882
2023-05-26 00:00:00-04:00,CNNE,19.3359489440918,-1.0,-1.0,-1.0,-1.0018211832762882
2023-05-30 00:00:00-04:00,CNNE,19.36517333984375,-1.0,-1.0,-1.0,-1.0018211832762882
2023-05-31 00:00:00-04:00,CNNE,19.141128540039062,-1.0,-1.0,-1.0,-1.0018211832762882
2023-06-01 00:00:00-04:00,CNNE,19.39439582824707,-1.0,19.39439582824707,-0.8052744339419632,-1.376483266045018
2023-06-02 00:00:00-04:00,CNNE,19.978857040405277,19.978857040405277,-1.0,-1.0,-1.0018211832762882
2023-06-05 00:00:00-04:00,CNNE,19.75481414794922,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-06 00:00:00-04:00,CNNE,20.008081436157227,-1.0,-1.0,-1.0,-1.0018211832762882
2023-06-07 00:00:00-04:00,CNNE,19.95937728881836,-1.0,-1.0,-1.0,-1.0018211832762882
2023-06-08 00:00:00-04:00,CNNE,19.589216232299805,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-09 00:00:00-04:00,CNNE,19.46258354187012,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-12 00:00:00-04:00,CNNE,19.696365356445312,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-13 00:00:00-04:00,CNNE,19.637920379638672,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-14 00:00:00-04:00,CNNE,19.52103042602539,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-15 00:00:00-04:00,CNNE,19.74507141113281,-1.0,19.74507141113281,-1.117115389395522,-1.6804948817950347
2023-06-16 00:00:00-04:00,CNNE,19.443098068237305,-1.0,-1.0,-1.0,-1.00206865850517
2023-06-20 00:00:00-04:00,CNNE,19.37491226196289,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-21 00:00:00-04:00,CNNE,19.04371833801269,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-22 00:00:00-04:00,CNNE,19.20931625366211,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-23 00:00:00-04:00,CNNE,18.995012283325195,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-26 00:00:00-04:00,CNNE,19.21905517578125,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-27 00:00:00-04:00,CNNE,19.141128540039062,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-28 00:00:00-04:00,CNNE,19.287242889404297,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-29 00:00:00-04:00,CNNE,19.482065200805664,-1.0,-1.0,-1.0,-1.0004063601337805
2023-06-30 00:00:00-04:00,CNNE,19.68662643432617,-1.0,-1.0,-1.0,-1.0004063601337805
2023-07-03 00:00:00-04:00,CNNE,19.79377555847168,19.79377555847168,-1.0,-1.0,-1.0004063601337805
2023-07-05 00:00:00-04:00,CNNE,19.861967086791992,-1.0,-1.0,-1.0,-1.0004063601337805
2023-07-06 00:00:00-04:00,CNNE,19.598957061767575,-1.0,-1.0,-1.0,-1.0004063601337805
2023-07-07 00:00:00-04:00,CNNE,19.6281795501709,-1.0,-1.0,-1.0,-1.0004063601337805
2023-07-10 00:00:00-04:00,CNNE,19.852222442626957,-1.0,-1.0,-1.0,-1.0004063601337805
2023-07-11 00:00:00-04:00,CNNE,20.0665283203125,-1.0,-1.0,-1.0,-1.0004063601337805
2023-07-12 00:00:00-04:00,CNNE,20.41720390319824,-1.0,-1.0,-1.0,-1.0018211832762882
2023-07-13 00:00:00-04:00,CNNE,20.553577423095703,-1.0,-1.0,-1.0,-1.0004063601337805
2023-07-14 00:00:00-04:00,CNNE,20.30031013488769,-1.0,-1.0,-1.0,-1.0004063601337805
2023-07-17 00:00:00-04:00,CNNE,20.47565078735352,-1.0,-1.0,-1.0,-1.0018211832762882
2023-07-18 00:00:00-04:00,CNNE,20.582801818847656,-1.0,-1.0,-1.0,-1.0018211832762882
2023-07-19 00:00:00-04:00,CNNE,20.991924285888672,-1.0,-1.0,-1.0,-1.0047820524758346
